transaction_id,user_id,timestamp,amount,merchant,category,is_fraud
TXN_249A514E,USR_44507A70A4DD,2024-06-07 11:30:35,686.77,Spotify PH,entertainment,0
TXN_A9C3FBC0,USR_B35282609DCC,2024-06-28 17:43:42,1129.46,Netflix PH,entertainment,0
TXN_0801124D,USR_D6CD3D6BDF32,2024-06-28 11:42:26,172.64,Spotify PH,entertainment,0
TXN_3EA11A32,USR_940ECF9DD83C,2024-06-08 18:16:14,83.33,YouTube Premium,entertainment,0
TXN_22BE8134,USR_2861063C18E6,2024-06-30 15:41:45,441.62,LBC Remittance,remittance,0
TXN_7BEDC8F4,USR_EF4D45F7952F,2024-06-11 11:50:54,1287.95,YouTube Premium,entertainment,0
TXN_3426BA1E,USR_DF1B1564B682,2024-06-05 10:19:52,198.91,Globe,bills,0
TXN_73EADDBF,USR_4B907DBDE1F1,2024-06-18 21:31:13,334.81,Bench,retail,0
TXN_ED4B615D,USR_D6F208F0C916,2024-06-15 19:15:11,905.49,KFC,food,0
TXN_DE35BCE8,USR_94A20EC39276,2024-06-07 17:25:15,209.26,H&M,retail,0
TXN_85ABBECD,USR_B604DF71F3FC,2024-06-04 00:51:01,3138.29,Spotify PH,entertainment,1
TXN_757AC3E7,USR_3874295257FE,2024-06-21 08:05:25,181.23,Meralco,bills,0
TXN_26B661EC,USR_32C8C0FE23A0,2024-06-05 18:40:45,373.6,LBC Remittance,remittance,0
TXN_B8D32044,USR_311F623799E6,2024-06-25 14:33:38,1115.68,YouTube Premium,entertainment,0
TXN_100E8FB6,USR_74CEE26373C3,2024-06-22 17:00:50,436.11,Lazada,ecommerce,0
TXN_90E07BC0,USR_9296E1D54DC6,2024-06-19 14:56:56,184.55,Mercury Drug,pharmacy,0
TXN_E7113B84,USR_33E5196671AB,2024-06-27 11:13:12,590.68,Puregold,grocery,0
TXN_F30D952F,USR_FB42AC272FE0,2024-06-24 16:51:47,929.54,Seaoil,fuel,0
TXN_9EDF1D2B,USR_81124D9D209E,2024-06-19 16:50:29,206.89,Netflix PH,entertainment,0
TXN_EF73AE6B,USR_A9F1276229DA,2024-06-25 14:24:10,946.84,Shopee,ecommerce,0
TXN_4448F495,USR_0ACC09D8FD93,2024-06-10 12:47:36,672.36,H&M,retail,0
TXN_811589AD,USR_5B6EB80BD7E7,2024-06-26 04:12:08,473.61,LBC Remittance,remittance,0
TXN_23A21BDA,USR_61684EDD08BC,2024-06-30 14:51:18,196.54,Netflix PH,entertainment,0
TXN_28D3DD95,USR_D403A473B8D8,2024-06-04 06:54:29,3037.9,Netflix PH,entertainment,0
TXN_DF914BEB,USR_5187705D871E,2024-06-29 16:04:01,67.47,Caltex,fuel,0
TXN_50DFA71D,USR_25A7778B1CED,2024-06-25 11:21:28,544.08,JoyRide,transport,0
TXN_E560D31B,USR_E910090F442D,2024-06-04 17:07:54,727.78,Seaoil,fuel,0
TXN_B2587EBE,USR_1E73D6F357D9,2024-06-04 14:35:28,550.43,Uniqlo,retail,0
TXN_CDCF5420,USR_85BA9CDECC30,2024-06-14 01:21:19,1727.86,Shopee,ecommerce,0
TXN_A92DFD4C,USR_BE097EDFA2F3,2024-06-29 14:27:32,121.84,Uniqlo,retail,0
TXN_CB215C0E,USR_3975A30136D7,2024-06-28 15:42:23,326.69,Meralco,bills,0
TXN_94EADAFD,USR_3A4828A7E20E,2024-06-29 16:05:23,1105.62,KFC,food,0
TXN_EDFF4F5D,USR_B3CBA1B96B02,2024-06-28 21:58:13,214.84,Shell,fuel,0
TXN_CA9D916C,USR_32D893A05380,2024-06-18 22:45:32,2453.6,Petron,fuel,0
TXN_9FAB06CE,USR_0862DFFF2C22,2024-06-08 19:53:27,328.83,Netflix PH,entertainment,0
TXN_EDA4E4DB,USR_61EFC419D44E,2024-06-30 15:00:41,87.77,Mercury Drug,pharmacy,0
TXN_51709041,USR_C7F6DBCAE64B,2024-06-26 07:56:57,10.0,Globe,bills,0
TXN_5EED69D2,USR_9EDCCE52D106,2024-06-23 14:35:39,247.02,Spotify PH,entertainment,0
TXN_9C9D1263,USR_31D5A6E50377,2024-06-28 17:22:54,980.1,Western Union,remittance,0
TXN_A0AE671D,USR_27DE9B9EACC1,2024-06-22 11:35:26,840.82,Mercury Drug,pharmacy,0
TXN_590F3CEB,USR_3DB2A43B9E5C,2024-06-07 16:41:49,945.83,Watsons,pharmacy,0
TXN_B56F97A4,USR_081059024C6D,2024-06-09 10:46:05,232.98,KFC,food,0
TXN_0D490FB8,USR_E2BAC1DF1C80,2024-06-03 16:47:07,276.62,Lazada,ecommerce,0
TXN_4AA80467,USR_33E046485752,2024-06-19 03:19:19,1658.21,Western Union,remittance,0
TXN_C1ACEB6F,USR_62200C1B5589,2024-06-09 17:34:19,188.26,Puregold,grocery,0
TXN_D1369847,USR_33AA088516B0,2024-06-27 03:18:02,185.79,Zalora PH,ecommerce,0
TXN_66FFADCF,USR_EA9A700EC7C4,2024-06-14 12:58:26,929.36,Jollibee,food,0
TXN_C7E79CB8,USR_79B845861094,2024-06-17 15:09:29,870.36,Shell,fuel,0
TXN_35E48F01,USR_0DC5A3F2FBB9,2024-06-01 14:21:52,196.3,Seaoil,fuel,0
TXN_87638021,USR_F154D0C745F1,2024-06-27 01:37:32,2579.78,Meralco,bills,1
TXN_8E5C89B7,USR_794A3D7D3B9B,2024-06-16 17:34:20,400.44,KFC,food,0
TXN_4D27EA04,USR_B8F897789659,2024-06-24 16:45:51,119.55,SM Supermarket,grocery,0
TXN_502BD055,USR_FBA47F9A1862,2024-06-06 07:02:22,10.0,Palawan Pawnshop,remittance,0
TXN_E624F138,USR_60282E0C3CC7,2024-06-27 21:36:34,158.37,Angkas,transport,0
TXN_A7E8F523,USR_3C5E9798F8F4,2024-06-28 14:05:15,946.69,Spotify PH,entertainment,0
TXN_63E7F785,USR_C2B3FD2C4FF1,2024-06-25 15:47:05,474.74,JoyRide,transport,0
TXN_47DCFCDC,USR_5AA17D938D62,2024-06-24 09:13:21,442.8,Jollibee,food,0
TXN_1347A038,USR_4AC744FA072E,2024-06-15 12:19:02,1539.91,Spotify PH,entertainment,0
TXN_9E8B2072,USR_8121B5D64B1A,2024-06-30 11:15:03,239.75,Caltex,fuel,0
TXN_170BA236,USR_414F2BB01B6A,2024-06-19 10:39:59,99.38,Watsons,pharmacy,0
TXN_48BC8429,USR_F2D8857A7569,2024-06-01 11:48:30,329.33,Netflix PH,entertainment,0
TXN_A7A77EE4,USR_294E13E83320,2024-06-27 18:10:34,60.53,KFC,food,0
TXN_18BC5CD9,USR_DD49EB29DC13,2024-06-28 16:33:41,269.16,Palawan Pawnshop,remittance,0
TXN_47E32A0E,USR_12F773629E00,2024-06-22 18:41:42,960.27,Globe,bills,0
TXN_D9AC1775,USR_48733F0F6CC6,2024-06-27 14:21:06,655.31,McDonald's,food,0
TXN_22BDC138,USR_1069FA3D20AB,2024-06-23 15:57:17,735.72,Meralco,bills,0
TXN_8B47097C,USR_2269938C677F,2024-06-22 09:53:51,49.8,Chowking,food,0
TXN_AEF4E934,USR_93CB9151A3D7,2024-06-26 14:18:27,1333.32,Shell,fuel,0
TXN_B2053153,USR_CD3BAF39695C,2024-06-02 14:48:25,543.8,Palawan Pawnshop,remittance,0
TXN_DED48169,USR_AD5A64D82E85,2024-06-28 17:14:23,1092.52,Jollibee,food,0
TXN_60BB73BE,USR_82E635B8EF55,2024-06-25 17:28:27,118.55,JoyRide,transport,0
TXN_0449CB4B,USR_7D74004F4974,2024-06-22 16:44:12,27.68,Netflix PH,entertainment,0
TXN_57189AA8,USR_F131348B671D,2024-06-23 15:21:43,114.77,KFC,food,0
TXN_AFC5DDDF,USR_3874295257FE,2024-06-11 09:30:23,332.3,Meralco,bills,0
TXN_B12F9178,USR_37C26E59A0DD,2024-06-04 15:51:44,465.85,Bench,retail,0
TXN_246193A0,USR_D40919158235,2024-06-16 14:26:16,2094.74,YouTube Premium,entertainment,0
TXN_03D9CBA4,USR_1DF96EA6801D,2024-06-13 21:35:30,175.7,Palawan Pawnshop,remittance,0
TXN_331795AC,USR_ED7696247816,2024-06-09 20:56:37,1524.93,Palawan Pawnshop,remittance,0
TXN_708EB6BE,USR_57C8A7EC42CB,2024-06-07 12:46:26,248.07,Bench,retail,0
TXN_7A06A651,USR_783ECF419B25,2024-06-11 18:45:50,226.55,Lazada,ecommerce,0
TXN_B0646678,USR_3D25C7417831,2024-06-28 18:30:13,145.16,Shell,fuel,0
TXN_ED758F5C,USR_D3184ADA5C65,2024-06-02 14:32:15,173.49,YouTube Premium,entertainment,0
TXN_4930AD78,USR_4BE438C233F6,2024-06-30 17:50:57,1031.73,PLDT,bills,0
TXN_C268D8E9,USR_CE133EC9D90D,2024-06-12 17:58:05,310.91,Western Union,remittance,0
TXN_86414438,USR_3F8396A28FFD,2024-06-02 12:15:16,126.54,Robinsons Supermarket,grocery,0
TXN_48298126,USR_D9C4076B2D68,2024-06-03 15:06:35,296.29,McDonald's,food,0
TXN_DD739F8D,USR_CED1D0A34313,2024-06-24 13:59:04,411.95,McDonald's,food,0
TXN_DE2226F4,USR_9193C7C5EF47,2024-06-13 16:17:30,854.98,Petron,fuel,0
TXN_F6C6A1F1,USR_5979D325AC92,2024-06-18 02:59:00,1216.06,Shell,fuel,0
TXN_8DB709EC,USR_47310705E638,2024-06-12 03:53:58,164.61,McDonald's,food,0
TXN_7839B7D8,USR_4C99309F54C4,2024-06-17 10:22:37,316.26,Shell,fuel,0
TXN_49416AE0,USR_1A1FF14DBBE3,2024-06-09 20:31:56,60.21,Shell,fuel,0
TXN_87C4AF76,USR_0DD543D50C50,2024-06-24 02:41:10,7354.77,LBC Remittance,remittance,1
TXN_0461985B,USR_61EFC419D44E,2024-06-25 12:20:12,181.64,PLDT,bills,0
TXN_FD4F13D0,USR_54EAB1880029,2024-06-04 10:39:12,930.47,Chowking,food,0
TXN_1E515B84,USR_1190C8E8B774,2024-06-03 14:13:03,276.78,Palawan Pawnshop,remittance,0
TXN_EB38AA69,USR_1A1FF14DBBE3,2024-06-07 03:20:43,506.21,Watsons,pharmacy,0
TXN_8A0CF94E,USR_E5E552634BDB,2024-06-01 11:17:14,252.51,Robinsons Supermarket,grocery,0
TXN_687BE331,USR_DBF615FBBEB2,2024-06-16 15:17:01,216.87,PLDT,bills,0
TXN_B55CD0AF,USR_39D36EE8025A,2024-06-14 10:01:44,435.42,Angkas,transport,0
TXN_71DDDF3F,USR_EAAE82E82077,2024-06-01 20:47:48,339.95,YouTube Premium,entertainment,0
TXN_9FC3BD35,USR_20DB1781C8BB,2024-06-16 15:14:02,218.97,Angkas,transport,0
TXN_C2CBAC9E,USR_732932A6BA9C,2024-06-15 19:06:35,455.89,Caltex,fuel,0
TXN_EA962F16,USR_67838D4A7EEE,2024-06-20 09:57:00,217.8,SM Supermarket,grocery,0
TXN_F781D60D,USR_377C0D8AE413,2024-06-05 09:05:48,1299.81,SM Supermarket,grocery,0
TXN_5AAE264B,USR_753BBDEC8BFF,2024-06-19 10:39:16,808.52,Shopee,ecommerce,0
TXN_CAB9E9F0,USR_E74AA01AC203,2024-06-18 08:48:59,289.76,H&M,retail,0
TXN_2ED8FAE6,USR_6C4D42EEF314,2024-06-02 12:39:20,711.18,Chowking,food,0
TXN_13483154,USR_E8B762DBA909,2024-06-06 10:41:21,253.13,Shell,fuel,0
TXN_11702E8C,USR_75DBA24ED9E6,2024-06-13 16:07:13,128.33,Mercury Drug,pharmacy,0
TXN_1F371B53,USR_F0CB1C17F3AD,2024-06-04 02:39:43,3968.14,Shell,fuel,0
TXN_11DBBB98,USR_6DA8B6FFD32F,2024-06-02 14:54:16,790.87,Netflix PH,entertainment,0
TXN_440374BA,USR_F1D830CEAC68,2024-06-03 01:01:16,436.48,YouTube Premium,entertainment,0
TXN_68DD3E29,USR_E3CEF24A977E,2024-06-16 16:21:49,797.11,LBC Remittance,remittance,0
TXN_0D701AE4,USR_1EBF5904C380,2024-06-22 13:27:42,10.0,Grab,transport,0
TXN_C09E6AF0,USR_9902F13F4666,2024-06-26 14:54:55,10.0,Bench,retail,0
TXN_28D93C1F,USR_596644CEC20E,2024-06-14 11:47:12,565.99,Puregold,grocery,0
TXN_09FBD22B,USR_083F43B155B5,2024-06-11 09:03:44,778.58,Seaoil,fuel,0
TXN_D695C88C,USR_7C8781C94C03,2024-06-19 01:31:28,95.26,YouTube Premium,entertainment,0
TXN_CC51A5D4,USR_A2C7BA10CC36,2024-06-28 19:31:21,215.07,JoyRide,transport,0
TXN_547C1648,USR_5EDAABEDD1EE,2024-06-27 10:09:07,10.0,Watsons,pharmacy,0
TXN_AECCFECE,USR_98AE26FE9619,2024-06-03 20:02:10,272.85,Uniqlo,retail,0
TXN_838B7B90,USR_1DF96EA6801D,2024-06-01 07:03:50,278.37,YouTube Premium,entertainment,0
TXN_CEA4C090,USR_39D42E5F1766,2024-06-06 09:14:02,535.53,Robinsons Supermarket,grocery,0
TXN_2476A230,USR_2B574E28FC7B,2024-06-14 10:41:23,401.55,Uniqlo,retail,0
TXN_1C2D3F20,USR_88B3F9C121B4,2024-06-06 13:27:53,579.78,PLDT,bills,0
TXN_671EAE05,USR_777C1017F52D,2024-06-17 13:43:18,262.96,Spotify PH,entertainment,0
TXN_BB327EAD,USR_106574539F10,2024-06-12 15:15:21,258.59,Angkas,transport,0
TXN_8F85E148,USR_80F519905C6A,2024-06-24 07:16:24,424.54,Netflix PH,entertainment,0
TXN_B3494A8B,USR_1A6738605749,2024-06-24 04:10:08,22885.29,Shopee,ecommerce,0
TXN_AB8BB2E0,USR_37D1E44A0C5C,2024-06-20 15:50:09,1091.12,Netflix PH,entertainment,0
TXN_273F448F,USR_5A5042FE590F,2024-06-10 06:12:03,4785.08,Watsons,pharmacy,0
TXN_194E9C84,USR_DC6570E781F9,2024-06-26 14:08:33,10.0,Mercury Drug,pharmacy,0
TXN_FA3A64FC,USR_7A0190AD4307,2024-06-09 13:21:00,543.97,Meralco,bills,0
TXN_CF091325,USR_671E63A2A337,2024-06-02 18:32:55,292.67,Palawan Pawnshop,remittance,0
TXN_BAD6D4E5,USR_4864C8C4DEED,2024-06-21 14:11:49,166.75,Maynilad,bills,0
TXN_07FD0D8A,USR_3F2463473FA9,2024-06-25 07:38:11,688.03,Western Union,remittance,0
TXN_6B102FC4,USR_E2EDC421C9DE,2024-06-21 12:35:14,1363.76,Spotify PH,entertainment,0
TXN_001C0EFD,USR_AE4DBD2F40E9,2024-06-10 06:02:22,1150.46,SM Supermarket,grocery,0
TXN_7B9A38C7,USR_41A95FDB9EA4,2024-06-24 12:41:02,457.61,Spotify PH,entertainment,0
TXN_486F3939,USR_B3502D45F6FF,2024-06-07 10:48:49,707.72,Puregold,grocery,0
TXN_8702B171,USR_DB80AA7D4EB1,2024-06-17 02:30:46,1696.29,Caltex,fuel,0
TXN_E6118646,USR_97F2D10E9F4B,2024-06-06 11:32:07,215.6,Western Union,remittance,0
TXN_A78E6D25,USR_2A86BE1366D9,2024-06-26 12:53:16,397.44,Zalora PH,ecommerce,0
TXN_CB2C50F3,USR_0900A786F363,2024-06-04 15:49:10,575.52,Caltex,fuel,0
TXN_41A1FCDF,USR_BDE4FB931AF7,2024-06-13 19:39:37,585.65,Shopee,ecommerce,0
TXN_CE6BD76B,USR_1EBF5904C380,2024-06-05 18:30:31,226.1,Jollibee,food,0
TXN_0D1D0EC3,USR_F22509FB5C34,2024-06-20 21:09:17,487.42,Jollibee,food,0
TXN_AF6A5658,USR_083D29352317,2024-06-13 15:11:55,934.82,YouTube Premium,entertainment,0
TXN_0838A683,USR_441FE361DF95,2024-06-02 14:01:55,290.31,Angkas,transport,0
TXN_B32C462B,USR_4E52232DF9C6,2024-06-15 13:24:24,262.02,Jollibee,food,0
TXN_65DCDBA6,USR_D151BC58D3AD,2024-06-04 14:10:03,576.21,Meralco,bills,0
TXN_BCDD15E9,USR_32D893A05380,2024-06-05 02:03:39,2088.07,Lazada,ecommerce,1
TXN_E5261613,USR_2973F61D342C,2024-06-18 13:24:21,545.98,Grab,transport,0
TXN_898D7EFC,USR_2FCBB471027F,2024-06-24 08:02:47,247.46,Robinsons Supermarket,grocery,0
TXN_8ACC27D1,USR_1335213CA47D,2024-06-09 17:31:55,306.52,Chowking,food,0
TXN_08339553,USR_7E4255716BC8,2024-06-14 11:59:54,789.54,Caltex,fuel,0
TXN_965F164B,USR_52FF4266F5C3,2024-06-21 14:54:02,211.57,YouTube Premium,entertainment,0
TXN_22E9076F,USR_F0C37549315F,2024-06-16 13:31:51,218.17,Chowking,food,0
TXN_D1EFAB6F,USR_808D78F751FE,2024-06-25 14:12:09,183.46,Petron,fuel,0
TXN_5F7CB5AE,USR_8EB49C96A0F2,2024-06-29 07:18:25,678.01,Shell,fuel,0
TXN_D34FA510,USR_9C2A5D25CF30,2024-06-12 13:58:13,239.31,Robinsons Supermarket,grocery,0
TXN_40FC6294,USR_2A193B87E5A2,2024-06-26 19:41:17,260.99,Palawan Pawnshop,remittance,0
TXN_A315F6BD,USR_F170B82DC812,2024-06-01 22:42:47,444.15,Lazada,ecommerce,0
TXN_848DC88E,USR_5E319CCA4988,2024-06-26 07:02:04,250.71,YouTube Premium,entertainment,0
TXN_BC22B85E,USR_73F3D27EF47B,2024-06-10 08:55:23,1098.43,Caltex,fuel,0
TXN_FEF710EE,USR_408DC16106F3,2024-06-06 12:14:06,116.94,Mercury Drug,pharmacy,0
TXN_A4E5EC22,USR_8C0BE1C74C02,2024-06-26 12:38:45,338.66,Bench,retail,0
TXN_5106469D,USR_50603FEE0B30,2024-06-20 13:15:23,1034.58,H&M,retail,0
TXN_C64A90CB,USR_E105C05FBDEF,2024-06-28 04:28:47,3676.81,Shopee,ecommerce,1
TXN_E669BFB7,USR_9A44C9281380,2024-06-17 02:22:04,379.68,Watsons,pharmacy,0
TXN_C1B63F31,USR_4F7F7B0C30E2,2024-06-06 09:54:24,320.44,Globe,bills,0
TXN_967A5BE4,USR_3E3FD02C8D3A,2024-06-02 14:46:44,1084.55,Puregold,grocery,0
TXN_E91174D4,USR_A36377187F77,2024-06-08 10:00:11,1964.92,YouTube Premium,entertainment,0
TXN_03D814A3,USR_81046D8EDCBC,2024-06-19 14:49:41,736.21,H&M,retail,0
TXN_3EE11301,USR_AD5527D81526,2024-06-04 15:40:02,894.19,Netflix PH,entertainment,0
TXN_837E55D9,USR_44E04C435B8E,2024-06-14 11:26:49,10.0,Western Union,remittance,0
TXN_C5867658,USR_953AB93D0DEC,2024-06-18 15:41:23,425.54,Shopee,ecommerce,0
TXN_8BCCE614,USR_D0E73C11189B,2024-06-02 15:40:53,420.61,Jollibee,food,0
TXN_4E3BD34E,USR_A4E2029A7313,2024-06-23 11:41:42,400.71,Caltex,fuel,0
TXN_80335461,USR_10E3002B8E2F,2024-06-14 18:38:53,1787.15,KFC,food,0
TXN_77F362BA,USR_8A5DB1A8EA29,2024-06-11 17:08:04,184.94,SM Supermarket,grocery,0
TXN_CEB28B63,USR_5A48E8870E70,2024-06-02 18:48:22,1048.24,PLDT,bills,0
TXN_070EC2C8,USR_38477A3420C8,2024-06-15 00:41:48,4655.1,Puregold,grocery,1
TXN_C2C793CA,USR_DFBF47548BDD,2024-06-29 07:44:50,393.41,Seaoil,fuel,0
TXN_8F9C1BBE,USR_1257BE59BC5C,2024-06-05 14:09:29,73.38,Petron,fuel,0
TXN_B520FC3B,USR_65C7EB053882,2024-06-18 10:15:41,45.15,Seaoil,fuel,0
TXN_5152728B,USR_48E2EDB5CE13,2024-06-08 12:10:47,291.76,Petron,fuel,0
TXN_A4D3BF6B,USR_4BE9BC21328D,2024-06-06 10:57:28,609.91,H&M,retail,0
TXN_0D2A18B2,USR_3619F5773FB7,2024-06-03 08:26:07,806.64,Watsons,pharmacy,0
TXN_3AF95664,USR_CDD4BFDCB52B,2024-06-03 17:37:17,361.76,Jollibee,food,0
TXN_0D26BD88,USR_B85A3B6AFAFC,2024-06-21 23:36:18,366.48,Zalora PH,ecommerce,0
TXN_E5B2D401,USR_2AACA0578AE4,2024-06-24 08:34:09,687.46,Shopee,ecommerce,0
TXN_E1225058,USR_3338B42692F7,2024-06-18 13:28:44,545.14,Spotify PH,entertainment,0
TXN_618CE7B6,USR_411DEC3543B2,2024-06-22 17:24:10,605.56,Grab,transport,0
TXN_0C94837C,USR_AD5233DB8C06,2024-06-03 15:08:04,1134.48,Grab,transport,0
TXN_E0ED0585,USR_D45F823E372B,2024-06-14 22:34:05,124.13,JoyRide,transport,0
TXN_818F979C,USR_2939E69EA706,2024-06-24 18:08:31,533.73,Palawan Pawnshop,remittance,0
TXN_DFE828E9,USR_1AEFAEFBDAC4,2024-06-08 06:59:36,790.02,Angkas,transport,0
TXN_C1CB3EC4,USR_67A003831A3B,2024-06-14 11:15:00,518.61,PLDT,bills,0
TXN_95A15623,USR_F38100F104CA,2024-06-22 16:59:30,204.68,Lazada,ecommerce,0
TXN_9FE363B1,USR_BA0D535A34BB,2024-06-28 14:18:39,1916.52,Shopee,ecommerce,0
TXN_8B5B9BB9,USR_34F173E4EA41,2024-06-01 13:56:10,953.73,SM Supermarket,grocery,0
TXN_21EE2078,USR_2611CD1D430F,2024-06-15 15:37:59,296.36,Jollibee,food,0
TXN_A1DBBAD8,USR_0441CF7777B8,2024-06-22 19:08:44,10.0,Watsons,pharmacy,0
TXN_9FEA1634,USR_618AB28F3D83,2024-06-30 12:59:07,293.46,Shopee,ecommerce,0
TXN_91AC57A7,USR_03C7D381A17A,2024-06-02 13:34:43,199.03,JoyRide,transport,0
TXN_B4E9DA7A,USR_C925327FA87F,2024-06-20 12:44:14,313.33,Seaoil,fuel,0
TXN_C44BD6BC,USR_31CDEA89F94E,2024-06-30 18:55:22,228.76,SM Supermarket,grocery,0
TXN_089A2D84,USR_2344802E72E5,2024-06-21 13:42:53,193.86,LBC Remittance,remittance,0
TXN_0BF53E70,USR_2CFDE1A46FA7,2024-06-27 15:22:34,635.7,Netflix PH,entertainment,0
TXN_3A0A823C,USR_2F56B7BD55B8,2024-06-13 19:10:49,242.95,Caltex,fuel,0
TXN_149E4A2B,USR_B5AA1CBD9F8A,2024-06-25 18:13:23,1162.35,Jollibee,food,0
TXN_44614573,USR_96F0181EEB70,2024-06-05 16:40:20,529.93,Uniqlo,retail,0
TXN_8CA1FCF1,USR_50CBCC316F21,2024-06-08 00:30:14,697.98,Shell,fuel,1
TXN_95781326,USR_169D829DDD57,2024-06-09 08:46:32,243.6,Chowking,food,0
TXN_7B1A6F33,USR_1E53022D2FF0,2024-06-30 08:54:50,269.87,Robinsons Supermarket,grocery,0
TXN_8606D018,USR_2C66E7407F54,2024-06-24 18:13:17,899.07,Globe,bills,0
TXN_3F74F91C,USR_90164EF2A79B,2024-06-22 06:59:06,325.85,Spotify PH,entertainment,0
TXN_FFA74AD0,USR_FB86D3F1C413,2024-06-26 11:13:37,175.31,YouTube Premium,entertainment,0
TXN_B21DBC94,USR_C8F12166D263,2024-06-07 19:49:12,152.48,H&M,retail,0
TXN_FAE2FE35,USR_D9C4076B2D68,2024-06-07 10:10:18,214.18,Watsons,pharmacy,0
TXN_7B2636AA,USR_3C84F6B30643,2024-06-14 14:56:14,673.92,Watsons,pharmacy,0
TXN_5136606C,USR_FAF55E3C0464,2024-06-11 13:48:30,756.39,Robinsons Supermarket,grocery,0
TXN_BD31E986,USR_663C15594454,2024-06-19 12:27:42,769.95,Puregold,grocery,0
TXN_464A30AD,USR_DFBCD7158F6F,2024-06-13 17:39:45,1015.89,Chowking,food,0
TXN_7C9C215D,USR_BCE90C202C72,2024-06-25 17:47:07,102.44,Robinsons Supermarket,grocery,0
TXN_A6F41E1D,USR_03A83C8FCCF0,2024-06-13 02:09:05,2573.96,Shell,fuel,0
TXN_3F4C217D,USR_E17950282749,2024-06-07 16:49:27,530.24,JoyRide,transport,0
TXN_4D48A56E,USR_579C83A8A3E3,2024-06-01 08:43:31,387.85,H&M,retail,0
TXN_52245662,USR_88B011A38A34,2024-06-12 06:44:11,1998.77,Globe,bills,0
TXN_19F7A916,USR_54EAB1880029,2024-06-20 17:54:24,760.3,Jollibee,food,0
TXN_AA021F36,USR_3A286287A4AC,2024-06-21 19:45:14,214.36,PLDT,bills,0
TXN_D23F74B9,USR_D2634D879476,2024-06-10 17:22:11,887.11,Bench,retail,0
TXN_B975DBE2,USR_FF174A2B6E7A,2024-06-23 08:46:30,290.59,Angkas,transport,0
TXN_71E36632,USR_8986087D7108,2024-06-26 19:44:49,192.61,Shopee,ecommerce,0
TXN_C9BA9022,USR_C2EC705B71BB,2024-06-02 15:06:22,773.0,Puregold,grocery,0
TXN_C7D95500,USR_E0B26CBBE8E9,2024-06-20 12:11:14,257.89,Uniqlo,retail,0
TXN_F848E6FE,USR_4F9847823C72,2024-06-06 14:02:57,796.02,PLDT,bills,0
TXN_B548FB20,USR_C6252536E486,2024-06-19 15:44:41,393.43,Uniqlo,retail,0
TXN_E32C7C63,USR_213F38A7A99A,2024-06-25 10:27:01,138.14,Petron,fuel,0
TXN_FBCDD509,USR_955946867C49,2024-06-24 17:25:11,294.08,Uniqlo,retail,0
TXN_AE01ED28,USR_86CBB14CBEA5,2024-06-14 13:46:29,268.92,Angkas,transport,0
TXN_98AF508D,USR_8ECBBE204099,2024-06-02 09:24:06,1312.33,H&M,retail,0
TXN_73126C3B,USR_2BA9F0FF350F,2024-06-10 16:00:55,184.38,Shopee,ecommerce,0
TXN_1F5453A0,USR_A630BEA67887,2024-06-06 12:57:22,407.59,YouTube Premium,entertainment,0
TXN_88F2045F,USR_7EB48CF400D2,2024-06-29 12:30:38,401.6,McDonald's,food,0
TXN_F76B6CCD,USR_500186F19CC5,2024-06-17 21:52:52,875.27,Watsons,pharmacy,0
TXN_04CEF0FC,USR_E02D9401F6CC,2024-06-02 09:33:18,736.25,YouTube Premium,entertainment,0
TXN_15360882,USR_3FB8C49FA2B8,2024-06-06 14:46:34,234.81,LBC Remittance,remittance,0
TXN_9CA1EC58,USR_82A31CD59085,2024-06-11 06:22:08,312.34,Meralco,bills,0
TXN_2C16E2C0,USR_C56468A01624,2024-06-02 06:16:23,568.02,Angkas,transport,0
TXN_345BD57C,USR_E08FC787D37C,2024-06-10 16:52:00,410.79,KFC,food,0
TXN_3F7E373B,USR_5735BC7A324B,2024-06-29 10:56:20,104.19,YouTube Premium,entertainment,0
TXN_3EC2F601,USR_7966BB362746,2024-06-20 13:38:34,333.38,McDonald's,food,0
TXN_32F13422,USR_308CCF8AB7AB,2024-06-28 10:18:57,2903.4,Seaoil,fuel,0
TXN_9430821A,USR_52EC76BB03DE,2024-06-01 21:03:37,432.45,Uniqlo,retail,0
TXN_C9E44B71,USR_9075FEC704EF,2024-06-08 15:07:11,551.0,Angkas,transport,0
TXN_3422E061,USR_CED1D0A34313,2024-06-08 16:39:25,344.06,Shell,fuel,0
TXN_60D954EA,USR_E590900808B7,2024-06-05 10:24:25,550.07,Shell,fuel,0
TXN_9DD3916A,USR_6BAE61D8096E,2024-06-19 18:19:32,1397.76,Jollibee,food,0
TXN_8598962D,USR_094E56183DFC,2024-06-19 10:14:04,113.88,Caltex,fuel,0
TXN_B4B672D5,USR_5E2111584C36,2024-06-03 10:00:34,560.71,Grab,transport,0
TXN_FB45C199,USR_6657AE8FE41D,2024-06-12 13:20:33,194.76,Globe,bills,0
TXN_10C367A1,USR_CED1D0A34313,2024-06-19 09:51:43,480.65,Chowking,food,0
TXN_21BA92CF,USR_E5C934EAF5F7,2024-06-30 14:22:09,496.67,Lazada,ecommerce,0
TXN_94041F90,USR_DB40F7851C9D,2024-06-14 13:38:46,642.08,Robinsons Supermarket,grocery,0
TXN_EE4F1017,USR_D73E1D313707,2024-06-15 10:27:30,243.48,Uniqlo,retail,0
