transaction_id,user_id,timestamp,amount,merchant,category,is_fraud,hour,day_of_week,is_night,is_weekend,amount_log,cust_tx_count,cust_mean_amt,cust_std_amt,amt_vs_cust_mean,amt_zscore,merchant_tx_count
TXN_21E3BEBC,USR_EC88391623DB,2024-06-18 08:35:37,270.75,KFC,food,0,8,1,0,0,5.604882526001319,19,211.90631578947367,53.54969283141764,1.277687260004601,1.098861283755186,2506
TXN_F79CAAA1,USR_1965C3A74BCC,2024-06-13 17:27:01,630.8,Shell,fuel,0,17,3,0,0,6.448572888367985,22,520.3245454545454,68.24613261167413,1.212320282618482,1.6187797068655865,2723
TXN_A7CE2F24,USR_FB21ACCA6876,2024-06-22 12:51:00,596.8,Shopee,ecommerce,0,12,5,0,1,6.393256249849838,19,536.6747368421053,80.92924710774774,1.1120329671386637,0.7429361486225373,3611
TXN_F81E0607,USR_F692CA85753C,2024-06-15 17:07:15,406.07,Netflix PH,entertainment,0,17,5,0,1,6.008985160825971,27,347.73185185185184,94.73536310882979,1.1677676285226666,0.6158011774390397,3499
TXN_29D1FAE6,USR_A0AE47D4BFF6,2024-06-08 09:07:22,267.96,McDonald's,food,0,9,5,0,1,5.594562669660306,17,211.33999999999997,90.46727274268856,1.2679095296618346,0.6258616876891548,2531
TXN_EC9EF39C,USR_154DA04B9FDC,2024-06-27 13:40:34,537.82,Mercury Drug,pharmacy,0,13,3,0,0,6.289381563372166,19,2414.9415789473683,3225.4143073156133,0.22270518040200538,-0.5819784375263845,4580
TXN_02A48758,USR_0F39482B10CF,2024-06-23 12:27:46,157.2,JoyRide,transport,0,12,6,0,1,5.063860055333554,22,168.82545454545453,93.2476074365487,0.9311392077830559,-0.12467295263570738,3308
TXN_8F55980F,USR_69582EBE29F0,2024-06-02 17:49:56,227.58,Globe,bills,0,17,6,0,1,5.431886258469452,23,1387.8026086956522,1295.8718258244571,0.16398585690347608,-0.8953220415580857,2505
TXN_FB3CAF26,USR_7B1B1345D8C3,2024-06-18 16:24:29,221.69,Shopee,ecommerce,0,16,1,0,0,5.405780669797565,22,197.38454545454545,75.60509769455098,1.123137576391099,0.32147904422170753,3611
TXN_267B6870,USR_3ACBC6554757,2024-06-16 00:43:26,922.26,Uniqlo,retail,0,0,6,1,1,6.827910884976479,14,872.3321428571428,108.58733565331507,1.057234916253655,0.4597944764185136,3108
TXN_372B55A8,USR_CC271F47D7EA,2024-06-16 17:03:53,766.81,LBC Remittance,remittance,0,17,6,0,1,6.643542306706942,24,581.89625,273.8638720051879,1.3177778684751487,0.6752031534696985,3233
TXN_33823DC8,USR_F692CA85753C,2024-06-28 19:57:05,255.99,Jollibee,food,0,19,4,0,0,5.54903717363235,27,347.73185185185184,94.73536310882979,0.7361706977258045,-0.9684013323038887,2541
TXN_E1F2F880,USR_740E0C75295C,2024-06-20 16:42:49,464.27,Spotify PH,entertainment,0,16,3,0,0,6.142617882239471,17,375.8105882352941,82.5316227629286,1.2353829682629545,1.0718244571263666,3339
TXN_2165C096,USR_8838CC3F7CD9,2024-06-02 14:17:24,554.26,Netflix PH,entertainment,0,14,6,0,1,6.3194364725178085,27,520.427037037037,123.14139489642399,1.0650100024674356,0.2747489013840194,3499
TXN_A53E6A99,USR_F42E647AC2C0,2024-06-15 09:21:53,537.48,YouTube Premium,entertainment,0,9,5,0,1,6.288750355702458,21,209.11190476190478,94.92814406797638,2.570298427578313,3.4591226707171003,3389
TXN_444E851D,USR_AF7266B24F06,2024-06-18 07:24:34,713.46,Lazada,ecommerce,0,7,1,0,0,6.571527012597765,23,674.205652173913,58.181258684006956,1.0582231069977786,0.6746905913227125,3486
TXN_3C5099DD,USR_29A7BC1BEC18,2024-06-21 04:47:05,1583.9,Shopee,ecommerce,1,4,4,1,0,7.36827659283838,24,559.6608333333334,592.5277410487369,2.8301069248735526,1.7285927657194569,3611
TXN_8840255F,USR_535090E2E58C,2024-06-27 12:40:16,516.92,Meralco,bills,0,12,3,0,0,6.249820790177934,22,584.5963636363637,144.56041490524217,0.8842340324933246,-0.4681528043500477,2504
TXN_6785DFCE,USR_FDC27CE41BA7,2024-06-28 19:36:40,799.01,JoyRide,transport,0,19,4,0,0,6.684624227589803,15,3352.3546666666666,3883.86142743251,0.23834291996146043,-0.6574242450132778,3308
TXN_6F03E5F5,USR_C7F344B60298,2024-06-10 18:19:49,273.37,Seaoil,fuel,0,18,0,0,0,5.6144775604287664,27,345.6362962962963,102.53534921967712,0.790918092019083,-0.7047939744249992,2597
TXN_B251E7AF,USR_FEDF60575DF7,2024-06-26 18:58:14,1595.47,Zalora PH,ecommerce,0,18,2,0,0,7.375550220872738,17,4798.722941176471,5551.123392856806,0.33247804041975315,-0.5770458904404546,3467
TXN_F295B3A1,USR_AF6486631356,2024-06-03 20:44:47,59.77,Chowking,food,0,20,0,0,0,4.107096246147264,30,157.36133333333333,98.1491974332017,0.3798264715577324,-0.994316162378787,2601
TXN_57CA3606,USR_0EB4B5FDCE46,2024-06-20 17:52:11,4132.23,Uniqlo,retail,0,17,3,0,0,8.326814462612512,20,4162.834,52.497665251343456,0.9926482775914213,-0.5829592583383341,3108
TXN_2C98DCCB,USR_8CECD9C62D1D,2024-06-19 18:12:27,365.13,Grab,transport,0,18,2,0,0,5.902988461592716,25,338.73440000000005,119.77010203858612,1.0779241789405565,0.22038555157342804,3264
TXN_5938F6EF,USR_86019E1B3F53,2024-06-13 16:38:27,472.46,KFC,food,0,16,3,0,0,6.160067431760998,22,483.8122727272728,120.22428084256755,0.9765357900818513,-0.09442579026148688,2506
TXN_70197C74,USR_8243B9280339,2024-06-22 11:49:07,407.24,Watsons,pharmacy,0,11,5,0,1,6.011855236755716,28,504.2117857142857,118.82343811235755,0.8076764794822885,-0.816099813757069,4579
TXN_3C47014F,USR_DFADC91E1B4D,2024-06-23 17:58:02,10.0,Watsons,pharmacy,0,17,6,0,1,2.3978952727983707,20,167.46599999999998,136.33509925335093,0.05971361350925136,-1.1549923743864858,4579
TXN_FB95A4C2,USR_1CCD88FA718C,2024-06-20 13:28:25,12.98,McDonald's,food,0,13,3,0,0,2.637627736805664,15,114.82066666666667,75.25141740161696,0.11304585121046984,-1.3533388497094943,2531
TXN_81593B83,USR_96BB8F446EB9,2024-06-20 07:19:51,10.0,Meralco,bills,0,7,3,0,0,2.3978952727983707,25,274.8672,124.87401472817845,0.03638120517822286,-2.121075394063632,2504
TXN_32DDA724,USR_D28F1F69C58C,2024-06-29 18:57:40,280.6,H&M,retail,0,18,5,0,1,5.640487624283887,21,304.13,40.33111553131155,0.9226317693061434,-0.5834205101802541,3096
TXN_A191AD20,USR_B0834ABF056F,2024-06-04 06:01:16,544.38,Western Union,remittance,0,6,1,0,0,6.301482799405415,18,608.478888888889,70.30882798632372,0.8946571687855412,-0.9116762535203348,3397
TXN_BF5C3784,USR_EF00A7634A82,2024-06-19 13:32:52,263.54,Bench,retail,0,13,2,0,0,5.577992468597901,32,618.00375,209.44312509605086,0.426437541842705,-1.6924105283272013,3159
TXN_960FA7D7,USR_5E198312C0AB,2024-06-01 11:10:42,498.52,LBC Remittance,remittance,0,11,5,0,1,6.2136476373270675,20,336.347,174.35700511488366,1.4821597933042896,0.9301203578956536,3233
TXN_A9C6C163,USR_23B219933057,2024-06-21 11:03:56,352.3,Grab,transport,0,11,4,0,0,5.8673175543650995,28,251.55035714285714,118.71719546833864,1.4005148074527518,0.8486524842406988,3264
TXN_8B0580C3,USR_D58F1099889B,2024-06-04 18:25:34,126.46,Spotify PH,entertainment,0,18,1,0,0,4.847802589886148,38,131.12315789473686,69.92935961171192,0.9644368090993904,-0.06668383523834229,3339
TXN_C6CBBBE7,USR_43A8ADE23A68,2024-06-27 20:31:00,606.08,McDonald's,food,0,20,3,0,0,6.408660578091845,16,783.33125,134.76086834958187,0.7737212067043494,-1.3153020767043357,2531
TXN_FB824FA7,USR_89F9D6A651C0,2024-06-01 05:31:43,344.82,Shell,fuel,0,5,5,1,1,5.845918408476643,19,275.92578947368423,69.46839483741185,1.2496838394717602,0.9917345965250574,2723
TXN_CF965BC4,USR_33A694D37BDD,2024-06-19 14:10:54,414.69,Puregold,grocery,0,14,2,0,0,6.029939790159768,28,456.2182142857143,94.03765569858554,0.9089729147451016,-0.4416126069580158,3321
TXN_0394A08F,USR_52036CCE6809,2024-06-17 11:17:06,454.74,Watsons,pharmacy,0,11,0,0,0,6.12192247146396,14,562.6942857142857,69.94022906566894,0.8081475350721639,-1.5435220495400535,4579
TXN_7A9AA2C4,USR_5B79DC0CA18B,2024-06-04 18:17:36,155.96,Palawan Pawnshop,remittance,0,18,1,0,0,5.055990995817053,21,240.64952380952383,58.69057407081571,0.6480794041495616,-1.4429833946741593,3294
TXN_D390BB7F,USR_7C3D543AA8DE,2024-06-06 03:57:07,523.04,Jollibee,food,0,3,3,1,0,6.2615680172854695,14,536.255,27.755605601530178,0.9753568731275692,-0.47612003820933974,2541
TXN_89683EE5,USR_2CAACA81C08D,2024-06-26 10:12:21,900.35,Shell,fuel,0,10,2,0,0,6.803893639448047,23,991.53,78.89797583530952,0.9080411081854225,-1.1556696991716502,2723
TXN_366A12DA,USR_EC34C5337FE5,2024-06-27 20:29:56,1007.26,Angkas,transport,0,20,3,0,0,6.915981351879348,20,1117.7625,176.5212497384112,0.9011395533479597,-0.6260011197695968,3305
TXN_246A135F,USR_B3456784DB76,2024-06-30 06:12:32,357.43,Shopee,ecommerce,0,6,6,0,1,5.88173338295482,23,479.86869565217387,60.15537800368973,0.7448495874761818,-2.035374054878826,3611
TXN_D6F5EB43,USR_EBEECF094ACF,2024-06-12 14:21:05,580.37,Shell,fuel,0,14,2,0,0,6.365387387206268,19,359.1484210526316,174.48159540839058,1.615961440947929,1.2678791618583647,2723
TXN_BCCBFBF9,USR_ED7696247816,2024-06-21 15:52:22,1637.52,LBC Remittance,remittance,0,15,4,0,0,7.401548674350611,23,1497.387391304348,157.2839092566916,1.093584739332212,0.8909532409069307,3233
TXN_3C1DE4DF,USR_1781CF28037B,2024-06-01 10:02:31,335.58,Netflix PH,entertainment,0,10,5,0,1,5.818835862284927,17,398.9688235294118,121.9990953799634,0.8411183536360206,-0.5195843734043205,3499
TXN_4DA98571,USR_7E7CFFECCBE6,2024-06-16 11:19:35,1315.18,Palawan Pawnshop,remittance,0,11,6,0,1,7.18248888064749,18,1270.97,73.97144083241544,1.0347844559658885,0.5976630913484771,3294
TXN_5DFC41A8,USR_AFB7BE7F953C,2024-06-21 16:18:52,318.67,Robinsons Supermarket,grocery,0,16,4,0,0,5.767289213689638,32,408.3825,153.89830930342157,0.7803223693454536,-0.5829336293912262,3275
TXN_FCD1C24B,USR_FDC382747FE9,2024-06-13 18:19:25,143.64,Robinsons Supermarket,grocery,0,18,3,0,0,4.974247896643866,30,183.425,140.8747081568436,0.7830993594069341,-0.28241407219401493,3275
TXN_9F8EEEBD,USR_817330083973,2024-06-10 15:06:03,10.0,Grab,transport,0,15,0,0,0,2.3978952727983707,19,116.58,105.66018082092758,0.08577800651839271,-1.00870544769957,3264
TXN_1EA8AFE7,USR_DF2C2D2B2B2D,2024-06-09 10:43:01,393.57,H&M,retail,0,10,6,0,1,5.977796564342562,18,368.01166666666666,59.72488320230868,1.069449790991039,0.42793442134211557,3096
TXN_37866DC7,USR_001716CD3520,2024-06-29 10:40:14,493.2,McDonald's,food,0,10,5,0,1,6.2029402935545095,21,410.6933333333333,64.14909557689283,1.2008960457083935,1.2861703804768876,2531
TXN_86939834,USR_7FFAF837A74F,2024-06-04 20:37:08,274.65,McDonald's,food,0,20,1,0,0,5.619131945035693,27,234.77962962962962,146.78439776345652,1.1698203989506968,0.27162539736920777,2531
TXN_4681C3B1,USR_D03E32FD2CFD,2024-06-27 12:34:11,578.32,Netflix PH,entertainment,0,12,3,0,0,6.361855001932656,22,659.9904545454546,240.35746776272077,0.8762550973520088,-0.33978746450157826,3499
TXN_33EB0153,USR_91A18F16E025,2024-06-28 12:20:13,93.86,SM Supermarket,grocery,0,12,4,0,0,4.552402120449436,20,207.73449999999997,62.95665187671844,0.4518267307527069,-1.8087763024815864,3355
TXN_F9B1602A,USR_9BA4FDCDFA6A,2024-06-05 12:14:22,624.35,Lazada,ecommerce,0,12,2,0,0,6.438311492994916,17,541.2205882352941,72.96429199192131,1.1535961742227958,1.1393163627596186,3486
TXN_788ACCE2,USR_8389430A335B,2024-06-20 19:07:46,591.12,Spotify PH,entertainment,0,19,3,0,0,6.383709317045291,26,2599.7265384615384,2958.758579267923,0.22737776118159897,-0.6788680065130029,3339
TXN_D9BCCD93,USR_876713409C79,2024-06-03 11:45:36,463.31,Globe,bills,0,11,0,0,0,6.140552432592778,17,505.4282352941177,81.61389298361632,0.9166682184454436,-0.5160669801899624,2505
TXN_1E6BF8C8,USR_980D3D939C47,2024-06-28 23:56:33,638.28,Watsons,pharmacy,0,23,4,0,0,6.460342543066207,15,698.1173333333334,78.74117941228778,0.9142875696144951,-0.7599242706191378,4579
TXN_1D31D2BD,USR_11336C0B8502,2024-06-25 16:24:10,407.22,KFC,food,0,16,1,0,0,6.011806244765896,21,418.28523809523807,160.1179135081096,0.9735461902824977,-0.06910680918040135,2506
TXN_2D43433E,USR_5AA1F7010189,2024-06-10 08:22:27,30.18,Globe,bills,0,8,0,0,0,3.4397768636296306,18,126.66666666666667,86.55067634900718,0.2382631578928558,-1.1147996842506325,2505
TXN_34D16D6C,USR_02AA1FC2D7F9,2024-06-26 18:47:54,195.41,Zalora PH,ecommerce,0,18,2,0,0,5.28020431112111,21,179.9347619047619,137.91650574238923,1.086004715988915,0.11220729536196124,3467
TXN_66FCF6C8,USR_A29062D56B5B,2024-06-25 17:19:32,125.58,Seaoil,fuel,0,17,1,0,0,4.840874519347159,21,157.48809523809524,95.40204052424914,0.7973936049537395,-0.3344592533075897,2597
TXN_FF08B5AB,USR_17D6962739E4,2024-06-20 07:01:35,600.82,Lazada,ecommerce,0,7,3,0,0,6.399958397276156,16,636.8043749999999,54.91562206012054,0.9434922616526569,-0.6552666372412141,3486
TXN_B846CA1F,USR_2E87C5439BE6,2024-06-23 11:13:06,204.72,Spotify PH,entertainment,0,11,6,0,1,5.326516020906715,21,300.7004761904762,134.47774680132736,0.6808103618354133,-0.7137275755486937,3339
TXN_1544B921,USR_48A4345430C9,2024-06-04 08:17:59,920.69,Seaoil,fuel,0,8,1,0,0,6.826208941423566,17,878.8941176470589,67.30793536601234,1.0475550825892292,0.6209651525490903,2597
TXN_918CB408,USR_50D19D40B6C3,2024-06-11 10:22:38,62.2,Globe,bills,0,10,1,0,0,4.146304301152812,20,443.65649999999994,151.92369138121524,0.14019855451201507,-2.5108427561855224,2505
TXN_DD1E9928,USR_3C5AB6163A54,2024-06-09 13:34:20,238.6,Grab,transport,0,13,6,0,1,5.478970866241294,21,285.13619047619045,56.86767099822098,0.8367931113924554,-0.818324184171846,3264
TXN_4A984117,USR_1E53022D2FF0,2024-06-16 19:55:03,301.44,SM Supermarket,grocery,0,19,6,0,1,5.711882910690069,33,283.0142424242424,57.34496926661827,1.0651054074765327,0.3213142811144952,3355
TXN_FD73BA94,USR_2B782A88041C,2024-06-22 22:37:58,392.26,H&M,retail,0,22,5,0,1,5.974470970731411,19,417.57684210526315,57.80535510108535,0.9393720159897645,-0.437967071745397,3096
TXN_A5DE667E,USR_89A1FFB100C1,2024-06-02 17:30:09,493.2,Bench,retail,0,17,6,0,1,6.2029402935545095,22,405.85181818181815,97.9470835092366,1.215221856608353,0.8917895121303223,3159
TXN_84B99F2B,USR_BDBD1DD3FED4,2024-06-09 21:38:55,293.63,Watsons,pharmacy,0,21,6,0,1,5.685720331837793,17,286.5564705882353,51.86395809485335,1.0246845914741332,0.13638622410367562,4579
TXN_51D6C8E0,USR_5E0230C2F045,2024-06-14 15:27:52,244.09,PLDT,bills,0,15,4,0,0,5.501625490028135,23,275.83086956521737,56.74438593881444,0.884926333241329,-0.559365812837998,2509
TXN_927E7666,USR_1CB24EF92235,2024-06-29 18:13:46,351.24,Shopee,ecommerce,0,18,5,0,1,5.864312761447499,30,365.2873333333334,72.68839564613594,0.9615444280366645,-0.1932541392373799,3611
TXN_F5CEDCD5,USR_5464D5408872,2024-06-08 20:04:48,842.24,Angkas,transport,0,20,5,0,1,6.737251614992107,16,787.5875,105.4949698326892,1.069392289744226,0.518057875993127,3305
TXN_44A01286,USR_9DEE97A44811,2024-06-29 18:54:14,293.39,Chowking,food,0,18,5,0,1,5.684905418886512,19,329.7021052631579,45.19453513902701,0.8898638962736846,-0.8034623024808524,2601
TXN_D79D8212,USR_7E4255716BC8,2024-06-13 02:55:47,762.64,Caltex,fuel,0,2,3,1,0,6.638096473926458,24,715.48375,98.34355047540585,1.0659082054608984,0.4795052626385857,2589
TXN_CF5C0526,USR_FE02C9004DBD,2024-06-30 17:40:05,297.34,Robinsons Supermarket,grocery,0,17,6,0,1,5.698233775725784,23,210.27347826086955,49.7945772521006,1.4140632592271094,1.7485141262788606,3275
TXN_88AE01B0,USR_FF3438F2303A,2024-06-10 07:43:01,23.53,Mercury Drug,pharmacy,0,7,0,0,0,3.199896858270398,25,94.2828,49.32428133620736,0.24956831998784967,-1.4344415789111196,4580
TXN_4CDBE833,USR_420BA8420C70,2024-06-11 20:09:31,460.33,Petron,fuel,0,20,1,0,0,6.134113622049876,19,423.9078947368421,161.99241623466162,1.0859198559740966,0.22483833570438347,2842
TXN_825115A9,USR_330B0E6C51DE,2024-06-21 08:44:33,215.71,Netflix PH,entertainment,0,8,4,0,0,5.3785600542242396,16,305.6825,136.3789873110957,0.7056668275066265,-0.6597240658057019,3499
TXN_19540CB0,USR_61684EDD08BC,2024-06-11 16:18:55,169.34,Watsons,pharmacy,0,16,1,0,0,5.137796439712935,24,211.66666666666666,57.46073749633908,0.8000314960592125,-0.7366189246809918,4579
TXN_0F514EB8,USR_BE91F4C66074,2024-06-01 17:43:39,1451.81,JoyRide,transport,0,17,5,0,1,7.281254891083251,25,1469.2607999999998,150.33435418869942,0.9881227349147353,-0.11607992127986629,3308
TXN_81BDFBA5,USR_6DA34E5C5D46,2024-06-09 08:53:23,2000.71,Uniqlo,retail,0,8,6,0,1,7.601757094237791,22,2081.0013636363637,173.99983011199848,0.9614169577010641,-0.4614450691372579,3108
TXN_AE09B751,USR_D63A88AE0B20,2024-06-11 09:05:13,430.57,Petron,fuel,0,9,1,0,0,6.067429722163682,24,343.875,112.01888167703653,1.2521119592838907,0.7739320255774186,2842
TXN_A939BACE,USR_1AC8A4D61D09,2024-06-10 19:36:55,1472.23,Angkas,transport,0,19,0,0,0,7.2952125481974015,24,1466.56125,55.60660074303816,1.0038653346384245,0.1019438326412682,3305
TXN_4E231D38,USR_740E0C75295C,2024-06-11 11:02:09,348.36,PLDT,bills,0,11,1,0,0,5.856102909177306,17,375.8105882352941,82.5316227629286,0.9269563202965577,-0.3326069125505151,2509
TXN_BB58156B,USR_65EEA8F5B0DE,2024-06-25 20:48:48,98.87,JoyRide,transport,0,20,1,0,0,4.603869340255043,22,109.68181818181819,96.12958410080603,0.9014256112640566,-0.11247128844714367,3308
TXN_E6F0D5CB,USR_968D714F6CB4,2024-06-04 14:00:23,1184.3,YouTube Premium,entertainment,0,14,1,0,0,7.077751186085455,24,1165.9591666666668,62.156196789019845,1.015730253560038,0.29507650532887986,3389
TXN_00CF612B,USR_7EBA038DE8D8,2024-06-07 12:20:51,849.13,Zalora PH,ecommerce,0,12,4,0,0,6.745389278966523,24,834.9833333333332,85.64738792263906,1.0169424539399787,0.16517335799288535,3467
TXN_1C0EED07,USR_475E448C6F71,2024-06-23 19:23:52,901.82,SM Supermarket,grocery,0,19,6,0,1,6.805523197998842,23,610.3326086956522,217.39561188214594,1.4775877728797924,1.340815432194775,3355
TXN_950B221C,USR_845FF9130E6E,2024-06-30 19:46:40,952.09,Watsons,pharmacy,0,19,6,0,1,6.859709337810057,16,972.8675,143.92055709082473,0.9786430320665676,-0.14436784028527197,4579
TXN_425101A6,USR_288B757F8804,2024-06-20 12:25:01,461.25,Petron,fuel,0,12,3,0,0,6.136105870267234,23,916.2473913043477,1223.164735817474,0.5034120744866429,-0.3719837385598668,2842
TXN_EA6EEA40,USR_0F64884531CF,2024-06-17 13:30:37,355.37,Shopee,ecommerce,0,13,0,0,0,5.875969516969558,17,401.3211764705882,89.75493606776962,0.8855002447775357,-0.511962667271923,3611
TXN_7EADB5E9,USR_F7E6FA5A4C49,2024-06-02 00:58:38,3282.4,Netflix PH,entertainment,0,0,6,1,1,8.096634749860417,21,713.7785714285714,968.9813277369472,4.598625023760433,2.6508471887356024,3499
TXN_60839E6B,USR_5F08D402459A,2024-06-14 10:12:53,497.34,Watsons,pharmacy,0,10,4,0,0,6.211282574993615,25,573.8084,106.41014901784509,0.86673530746349,-0.7186194240406296,4579
TXN_B256AC53,USR_D0619FCD91D3,2024-06-27 10:21:56,53.63,Grab,transport,0,10,3,0,0,4.000583182407627,21,71.90666666666667,77.84564460092376,0.745827925077705,-0.23478085074800703,3264
TXN_118DEDA6,USR_55477A800EBD,2024-06-22 17:12:17,4184.51,YouTube Premium,entertainment,0,17,5,0,1,8.339383839298069,13,4270.179999999999,107.73904816731971,0.9799376138708487,-0.795162027662967,3389
TXN_06DF0351,USR_64F9B67EE7B8,2024-06-21 13:07:46,655.89,Grab,transport,0,13,4,0,0,6.487516576765354,27,662.6892592592593,41.60151318678442,0.98973989820229,-0.1634377871922169,3264
TXN_EEC57E7F,USR_21A9255A731F,2024-06-28 19:22:42,432.53,Palawan Pawnshop,remittance,0,19,4,0,0,6.071960997978349,17,239.9194117647059,155.13022273523092,1.802813689883454,1.2416058253380537,3294
TXN_B8678074,USR_EDF3F128927A,2024-06-23 10:26:52,789.78,Chowking,food,0,10,6,0,1,6.673019800131929,20,796.382,50.178255995369554,0.9917100085122571,-0.13157093384189433,2601
TXN_CBBC8CE1,USR_4038A1528553,2024-06-20 17:30:18,876.0,Puregold,grocery,0,17,3,0,0,6.776506992372183,19,926.5368421052632,94.16167196503818,0.9454561979517409,-0.5367028967315979,3321
TXN_E44229CD,USR_4506593F11F8,2024-06-19 17:03:12,691.1,KFC,food,0,17,2,0,0,6.539730453847818,15,664.1633333333334,93.0005109560976,1.0405572926322733,0.2896399857318296,2506
TXN_3A9380D1,USR_4118EF55E34E,2024-06-06 16:13:13,86.4,Jollibee,food,0,16,3,0,0,4.470495282661489,22,200.92454545454547,113.26437777868676,0.4300121710073297,-1.0111258958867886,2541
TXN_45AE1CBE,USR_8063CA22724C,2024-06-03 08:21:43,288.63,SM Supermarket,grocery,0,8,0,0,0,5.668604246306589,21,321.2942857142857,55.283678203555546,0.8983353045244288,-0.5908486333601818,3355
TXN_6D8823F2,USR_5A8B6AAC004B,2024-06-09 12:18:52,730.22,Petron,fuel,0,12,6,0,1,6.594714372063466,28,656.4196428571429,157.5765655749174,1.1124286238914485,0.4683460187949174,2842
TXN_A21D46C3,USR_0489B9A12CE2,2024-06-16 08:09:59,253.42,Uniqlo,retail,0,8,6,0,1,5.538986444728065,32,416.85875,82.78463051798929,0.607927745307954,-1.9742644132778986,3108
TXN_5EA3B25B,USR_1D248DE6BC6F,2024-06-03 13:49:49,523.33,Netflix PH,entertainment,0,13,0,0,0,6.262121257090876,23,592.3882608695652,69.76614929711282,0.8834239882318429,-0.9898534112077361,3499
TXN_81AB88A5,USR_FF4CF4BFAE5F,2024-06-28 20:38:41,1846.58,Petron,fuel,0,20,4,0,0,7.521631953643997,23,1603.661304347826,155.9123180247722,1.1514775563845212,1.5580468479214047,2842
TXN_9225AE22,USR_788C8C25E950,2024-06-16 09:36:52,220.65,Grab,transport,0,9,6,0,1,5.401099561191063,20,1557.7440000000001,1905.4027519119636,0.14164715126481522,-0.7017382538455978,3264
TXN_BDC6086B,USR_425977578DC4,2024-06-20 15:37:35,10.0,Angkas,transport,0,15,3,0,0,2.3978952727983707,17,122.77058823529411,112.53602448052959,0.08145273345724464,-1.0020843437010076,3305
TXN_394FF29D,USR_DCFC8C085404,2024-06-01 17:29:45,231.01,Shopee,ecommerce,0,17,5,0,1,5.446780474185659,19,333.2763157894737,69.93602324112823,0.6931485648840191,-1.4622838281126382,3611
TXN_9479989E,USR_8AA52A69FFE5,2024-06-15 11:08:46,10.0,YouTube Premium,entertainment,0,11,5,0,1,2.3978952727983707,19,168.87473684210525,223.87931084920686,0.05921548827809928,-0.7096445680432041,3389
TXN_4A7FC901,USR_53EB4BF460A8,2024-06-25 19:36:30,1004.0,Mercury Drug,pharmacy,0,19,1,0,0,6.912742820493176,20,906.6005000000001,59.764077705151365,1.1074337594110002,1.6297331731428157,4580
TXN_5310A941,USR_1CDB7CCE8F6A,2024-06-24 17:40:04,358.84,Watsons,pharmacy,0,17,0,0,0,5.885659488211005,20,330.488,148.95940597145392,1.085788288830197,0.19033373431445427,4579
TXN_8733E828,USR_1E10E0FCB228,2024-06-25 02:19:30,3045.5,Shopee,ecommerce,1,2,1,1,0,8.021748669688549,16,1967.4493750000001,1773.8395760889946,1.5479432602927594,0.607749787258837,3611
TXN_B6AAE297,USR_5E198312C0AB,2024-06-02 15:59:12,10.0,Western Union,remittance,0,15,6,0,1,2.3978952727983707,20,336.347,174.35700511488366,0.029731200218733243,-1.8717171689379417,3397
TXN_9E49AD59,USR_69AE1DB788DD,2024-06-17 16:24:10,743.74,Lazada,ecommerce,0,16,0,0,0,6.613035164178639,22,3033.4286363636365,3773.1049671240457,0.2451813077400506,-0.6068446693939414,3486
TXN_A39C02B2,USR_459B991058AC,2024-06-14 10:23:35,590.97,Chowking,food,0,10,4,0,0,6.383455957924275,17,588.9088235294118,45.36183967311523,1.0034999925068735,0.04543855552146723,2601
TXN_D39852EC,USR_44A61B69CCB8,2024-06-27 18:00:13,619.22,McDonald's,food,0,18,3,0,0,6.430074253808448,24,578.0766666666667,56.831010110193624,1.071172797147314,0.7239592126346808,2531
TXN_2DF059F9,USR_311AB23C0398,2024-06-05 13:02:56,160.74,Meralco,bills,0,13,2,0,0,5.085990107667676,26,480.4,772.5439729620574,0.3345961698577548,-0.4137757994201398,2504
TXN_30388ABE,USR_798CBBCA098E,2024-06-18 10:50:57,263.08,Jollibee,food,0,10,1,0,0,5.576252087544938,23,231.7786956521739,90.76569071988439,1.1350482375380366,0.3448583280667299,2541
TXN_CF9EDEB6,USR_6E16A4ACB3D7,2024-06-18 15:53:10,52.13,Western Union,remittance,0,15,1,0,0,3.972741740462852,23,136.50739130434783,87.79390392056071,0.38188408335628166,-0.961084853678846,3397
TXN_0DE8846C,USR_4B22FE9F1EDF,2024-06-24 21:16:02,1074.29,Angkas,transport,0,21,0,0,0,6.98034567162293,17,1084.134705882353,21.308750584456824,0.9909192964398906,-0.46200296178191097,3305
TXN_84FB63E3,USR_5F0B5AABBAD6,2024-06-18 14:39:45,364.95,Watsons,pharmacy,0,14,1,0,0,5.9024967120472365,21,454.8042857142857,61.663322694404705,0.8024330716805606,-1.4571755427149868,4579
TXN_5E38A15B,USR_8664E8AC8623,2024-06-28 18:06:15,224.82,LBC Remittance,remittance,0,18,4,0,0,5.419738221752376,13,816.4823076923077,902.4573167298444,0.27535195543324414,-0.6556125112217018,3233
TXN_139C2C1A,USR_D2634D879476,2024-06-25 14:28:57,959.15,Petron,fuel,0,14,1,0,0,6.867089522256122,32,1007.14375,75.5846120518738,0.9523466734505851,-0.6349672069022044,2842
TXN_B96E1C82,USR_06EA3742747F,2024-06-30 13:51:18,398.92,Petron,fuel,0,13,6,0,1,5.991264527105315,31,263.3709677419355,142.74102340380495,1.5146696062163079,0.9496151073098001,2842
